start_time,flow_size,mean_packet_size_20,mean_packet_size_16,mean_packet_size_8,mean_packet_size_4,mean_packet_size_32,coflow_id
2709963.4044170314,1081046,574.65,569.25,559.375,572.75,575.5,447
2709994.6750563546,1070116,572.1,572.9375,575.0,578.5,574.53125,447
2709939.8508726098,1079011,562.25,557.9375,562.25,552.5,564.75,447
2709945.168671515,1059970,563.3,559.1875,556.25,533.5,566.875,447
2709924.3117905003,1085895,572.8,572.8125,569.75,575.25,566.3125,447
2709988.2027637665,1105850,566.95,569.125,569.0,571.25,571.9375,447
2709971.509577744,1071317,568.4,570.8125,577.625,583.25,572.28125,447
2709962.9847108936,1084986,568.4,573.875,573.5,581.25,569.125,447
2709929.1511823786,1079883,562.2,558.3125,550.5,553.0,564.59375,447
2709950.171248959,1089221,565.85,565.3125,565.0,573.0,567.40625,447
2709959.246723591,1097368,572.15,575.0625,574.25,573.25,573.25,447
2709942.208682258,1075607,571.45,569.875,571.125,567.5,571.3125,447
2709970.126026717,1057504,559.75,557.875,561.25,568.5,563.34375,447
2709998.692418097,1080672,561.15,565.125,569.375,582.5,563.0,447
2709937.654927034,1065021,566.35,565.1875,561.875,580.25,564.3125,447
2709912.0200768528,1088405,576.85,577.1875,585.125,576.75,572.5,447
2709973.171037216,1081715,573.55,569.8125,563.375,544.5,575.375,447
2710006.955100337,1044870,578.1,579.625,591.75,593.0,571.09375,447
2709993.6946464716,1065730,572.85,569.125,570.125,553.5,570.53125,447
2709956.5530387564,1100512,565.65,559.3125,551.75,548.75,567.75,447
2710003.182964758,1065957,581.05,582.75,578.875,584.75,576.125,447
2709945.669626766,1067130,571.55,567.25,577.125,585.75,571.59375,447
2709945.5169475414,1072304,563.0,561.8125,563.625,558.75,565.1875,447
2709996.646639516,1087113,568.9,566.375,565.75,556.0,564.09375,447
2709971.1679195883,1075204,567.7,570.875,565.875,558.5,565.0625,447
2709921.911201368,1060616,576.6,578.375,584.625,585.75,579.1875,447
2709953.9527538554,1048798,571.4,571.4375,562.875,566.25,574.46875,447
2710006.8716285178,1088136,572.1,572.5,580.25,598.5,572.4375,447
2710003.584525145,1058145,577.6,573.6875,574.125,580.5,576.5625,447
2709966.340691996,1082596,573.8,571.875,586.125,572.25,571.34375,447
2709954.2537436415,1064070,579.6,581.375,585.75,591.75,579.03125,447
2709933.987114862,1073188,569.25,571.625,575.75,559.5,575.15625,447
2709981.053008652,1075138,565.1,567.8125,563.5,575.0,564.34375,447
2709957.3250583448,1065504,578.0,580.4375,576.875,575.25,574.34375,447
2709941.7107381807,1099617,577.05,579.25,584.375,587.25,570.40625,447
2709944.494658441,1089447,582.9,581.0,573.0,568.0,577.3125,447
2709980.95315091,1052410,564.4,564.9375,577.125,574.0,564.625,447
2709962.3523579035,1060353,564.35,560.25,557.625,552.25,566.03125,447
2709949.245812851,1088447,571.95,572.9375,570.875,554.75,570.0,447
2709941.9375934107,1074625,565.5,562.25,565.375,549.25,571.1875,447
2709988.234890088,1054005,561.35,554.75,549.25,555.0,571.375,447
2709957.837196517,1074022,571.4,572.9375,568.625,549.5,569.25,447
2709965.443105286,1063203,572.55,577.625,574.125,575.25,574.25,447
2710003.4267860954,1092913,571.95,572.375,574.125,573.25,573.5625,447
2709979.089229782,1079647,569.15,570.6875,562.25,567.5,573.8125,447
2709984.6740954714,1075788,566.2,567.5,560.0,569.0,570.84375,447
2710000.853716893,1071567,571.6,573.0625,573.125,576.5,570.375,447
2709987.8293861356,1071706,575.2,573.5625,572.5,560.0,572.4375,447
2709969.862588412,1074032,575.35,577.5625,576.875,595.5,571.65625,447
2709966.218904288,1077352,575.2,577.625,567.625,551.25,573.8125,447
2709914.791384456,1072722,572.95,572.8125,574.125,568.25,574.5,447
2709967.345052545,1087593,566.75,565.0,572.375,566.75,564.75,447
2709926.8226524875,1071383,562.1,561.6875,565.625,552.75,565.59375,447
2709928.9630340417,1090793,567.5,567.1875,571.125,583.25,568.8125,447
2709939.2619641516,1070832,578.5,583.5625,590.875,589.0,576.1875,447
2709964.242781882,1075431,576.45,577.5625,576.375,574.25,579.53125,447
2709997.822035967,1085919,560.65,560.3125,557.375,567.5,562.15625,447
2709952.7811922007,1069497,575.75,576.5625,581.0,574.0,572.96875,447
2709916.491753724,1068127,562.4,564.0625,566.125,571.25,566.34375,447
2710004.1083690366,1078936,579.25,579.625,572.0,563.0,573.78125,447
2709925.1678001895,1102459,566.5,565.125,565.75,583.25,575.84375,447
2709941.395244599,1100695,565.7,570.1875,567.5,540.5,561.65625,447
2709985.4205273143,1099756,578.45,579.0,587.625,586.5,577.90625,447
2709969.1295215017,1042393,569.1,566.6875,574.125,571.25,564.0,447
2710003.8944231104,1077120,563.25,559.5,559.625,572.75,565.6875,447
2709946.2046003686,1073739,568.45,568.875,571.625,575.75,567.625,447
2709918.7909989376,1054984,567.85,568.8125,569.125,565.5,567.65625,447
2709944.8948714477,1094137,569.65,572.4375,572.625,571.5,568.46875,447
2709950.397098891,1070525,580.5,582.125,584.75,568.75,572.8125,447
2709987.1025596717,1076854,577.65,581.25,580.875,584.75,576.90625,447
2709962.7346864464,1085477,579.45,581.6875,577.75,568.25,576.9375,447
2709928.805238318,1061230,574.0,573.9375,578.625,583.0,571.03125,447
2709945.806579258,1082468,565.85,565.25,565.125,559.5,572.0625,447
2709926.6871944554,1070247,572.9,576.9375,571.25,571.75,572.75,447
2709925.8963952414,1070805,560.3,562.6875,572.625,580.5,566.34375,447
2709912.8108148603,1085953,572.0,574.125,582.75,584.25,572.46875,447
2709911.7415397586,1075640,571.0,574.0,580.875,575.75,576.25,447
2709959.5722860205,1076532,567.15,569.75,581.625,578.25,564.03125,447
2709999.1988323745,1079598,566.6,567.25,567.75,565.25,565.0625,447
2709997.7939459616,1056773,579.0,579.375,580.625,583.0,576.25,447
2709950.055070565,1094221,568.8,571.9375,571.375,577.5,570.625,447
2709929.8791595614,1074390,565.9,567.4375,560.25,578.25,567.1875,447
2710007.3790926454,1079381,570.75,570.25,565.0,567.5,573.125,447
2709914.592930973,1076592,574.4,572.125,566.625,568.75,574.0,447
2709969.9885344044,1076450,571.2,570.5625,581.25,584.0,570.21875,447
2709932.0561791346,1076621,574.75,573.625,571.875,564.25,575.5625,447
2709982.0075744027,1078377,571.55,574.25,586.75,593.75,571.84375,447
2709988.1382647553,1079812,576.85,576.0625,570.5,580.5,575.65625,447
2709959.4117742428,1082672,571.85,576.75,577.875,571.5,569.53125,447
2709923.3576770825,1085399,571.1,568.3125,568.5,555.75,568.90625,447
2709985.563549187,1074555,569.65,571.5,573.75,570.5,569.40625,447
2709957.269941715,1070212,561.6,563.5625,567.625,573.25,564.1875,447
2709965.9560815957,1071850,575.15,579.6875,577.0,576.25,570.78125,447
2709986.280334794,1067261,564.8,563.0625,562.25,566.25,562.71875,447
2709923.998095811,1079102,559.05,564.375,570.375,562.25,562.90625,447
2709983.818928736,1073948,566.1,563.625,568.25,561.75,565.96875,447
2709993.6575699053,1077439,569.8,569.5625,567.125,573.25,570.5,447
2709926.904551454,1095743,575.2,573.5625,571.25,573.25,576.71875,447
2709915.966292894,1061992,574.3,581.1875,582.125,579.75,573.625,447
2709999.3590269964,1081242,573.55,578.3125,583.625,562.25,570.90625,447
2709912.5539694084,1104255,570.55,571.0,568.0,560.75,571.75,447
2709920.023932035,1098729,570.1,569.0,559.25,562.0,572.375,447
2709984.75712349,1081791,567.0,569.1875,559.625,552.0,564.25,447
2709920.0455251443,1063218,581.1,578.375,579.875,579.0,576.0625,447
2709943.5720850118,1072889,560.55,558.6875,555.25,555.5,562.25,447
2709948.377116524,1078151,582.3,581.5625,584.375,584.25,575.78125,447
2709935.517100476,1081552,573.7,567.75,572.75,571.0,574.875,447
2709967.185274181,1064006,567.45,571.9375,574.0,567.5,565.6875,447
2709985.544695496,1087903,573.25,576.25,565.625,551.75,575.4375,447
2709982.4955745535,1074047,572.0,574.375,582.5,588.5,574.53125,447
2709998.725999241,1091474,573.5,572.0625,571.625,586.5,568.875,447
2709991.05288243,1073525,560.0,557.375,564.75,558.5,562.59375,447
2709925.4308827394,1077676,565.55,565.25,565.5,552.25,564.5625,447
2709968.8917766,1071857,575.6,574.75,573.25,581.25,569.78125,447
2709976.716873802,1056310,564.25,565.6875,565.75,566.0,569.5625,447
2709981.0037996955,1083773,571.1,569.625,561.25,562.5,569.28125,447
2709921.6493361425,1096121,574.5,574.9375,578.625,604.0,573.03125,447
2709982.6906012646,1084888,567.9,568.0625,562.375,577.5,569.65625,447
2709927.173832429,1106157,563.25,561.6875,563.125,570.0,565.40625,447
2709980.528560477,1075714,560.65,561.0625,564.25,567.0,562.375,447
2709917.8712294376,1070025,566.55,572.375,558.875,568.5,567.4375,447
2709979.8056852277,1084159,560.1,558.125,554.875,547.75,562.4375,447
2709921.9272485604,1080243,573.6,578.8125,582.5,591.5,571.375,447
2709982.3412169493,1094637,569.05,572.0625,565.125,562.75,569.59375,447
2709990.3625162747,1074712,573.7,576.0625,580.0,569.25,568.78125,447
2709940.4400489843,1064817,570.15,572.625,570.375,585.25,570.9375,447
2709972.3652658677,1077052,571.95,575.75,569.875,572.5,570.03125,447
2709932.1853867425,1070320,569.05,564.5625,567.0,561.5,565.21875,447
2710000.045784103,1068259,562.45,562.125,560.625,547.25,568.84375,447
2709953.295027083,1070860,571.55,567.5625,569.375,579.75,570.34375,447
2709996.1891214456,1073230,575.25,577.0,585.25,592.0,574.21875,447
2709994.7273650514,1091782,565.2,566.4375,568.625,578.5,566.8125,447
2709968.0417627837,1080018,564.2,567.0625,577.5,585.5,567.6875,447
2709946.264401032,1081794,573.3,576.0625,573.5,579.0,574.71875,447
2709970.4213804957,1069254,569.15,567.8125,562.625,549.75,569.6875,447
2709937.0152885118,1077058,573.7,578.0625,579.875,586.75,577.78125,447
2709932.228465228,1084351,571.25,567.3125,571.625,562.25,572.0625,447
2709938.490836272,1075665,564.25,562.9375,559.625,556.75,569.5625,447
2710005.859675683,1086043,579.55,583.5,576.75,563.75,573.59375,447
2709927.5222607953,1093470,579.25,579.5,570.25,566.75,578.03125,447
2709984.0405817293,1069611,572.6,569.5625,579.125,595.0,574.90625,447
2709953.238194744,1074654,564.6,566.375,573.875,579.0,567.40625,447
2709944.562294707,1088179,563.55,566.3125,563.125,558.25,566.15625,447
2709975.302458592,1069921,566.65,568.5625,573.125,579.25,569.84375,447
2709970.9991517686,1075863,573.95,569.5625,574.25,572.5,570.03125,447
2709984.0998049397,1091778,582.35,585.25,579.625,573.5,576.34375,447
2709990.4954811316,1074003,573.25,576.0,578.5,576.75,573.875,447
2709982.586669133,1061990,577.75,578.25,582.25,593.75,579.59375,447
2710003.2198665505,1080212,572.75,573.1875,567.75,584.75,570.9375,447
2709958.856550986,1072867,579.4,576.5,575.625,570.25,579.53125,447
2709918.770478263,1072263,579.4,579.0625,578.125,574.25,581.625,447
2709912.853473602,1068219,570.2,569.25,565.5,558.25,569.53125,447
2709959.75992292,1071706,569.0,571.3125,568.375,569.25,565.03125,447
2709934.5869333595,1090482,578.65,580.1875,588.625,582.25,573.5,447
2709993.13222322,1103552,564.7,562.125,560.875,560.0,564.125,447
2709980.8313257135,1086417,573.15,567.3125,566.75,568.75,573.34375,447
2709987.1006705053,1067388,576.45,577.0,583.625,571.25,574.3125,447
2709937.007257628,1086795,564.85,565.9375,558.375,563.0,572.03125,447
2709990.7535040863,1079537,570.05,573.5625,573.625,577.75,568.5,447
2709915.935567285,1106175,568.55,567.3125,572.625,586.5,571.15625,447
2709918.8036667355,1088773,578.65,577.75,574.25,576.0,570.5625,447
2709931.691630488,1076965,561.25,560.125,559.25,565.5,563.15625,447
2709982.591798812,1058926,571.9,572.875,569.25,575.75,572.28125,447
2709912.875346179,1084225,566.2,570.5625,570.5,565.0,566.3125,447
2709955.3405559734,1102302,567.75,575.0,584.75,583.75,565.625,447
2709920.937582514,1048573,571.3,572.375,577.625,562.75,567.40625,447
2709931.3481129846,1075886,565.1,566.875,570.75,564.5,563.96875,447
2709971.7127121487,1096421,574.8,572.5,580.375,578.5,572.03125,447
2709944.5489842873,1079637,578.9,579.5625,581.625,589.0,577.5625,447
2709928.5312541854,1071547,569.0,567.375,560.5,567.25,570.3125,447
2709989.988365662,1063543,557.4,558.5625,566.375,569.5,557.4375,447
2709991.154351396,1059605,564.55,564.3125,563.25,554.25,568.3125,447
2709975.271608968,1062901,552.5,551.375,559.375,554.75,559.1875,447
2709976.3108992446,1065214,577.05,580.625,577.5,586.25,577.5,447
2709911.2608637223,1079341,567.3,568.25,567.0,562.5,566.625,447
2709910.508825419,1070074,568.95,570.8125,570.375,554.5,566.75,447
2709917.961352379,1072516,579.75,580.3125,573.5,578.0,576.78125,447
2710002.489419478,1100905,571.15,572.125,577.75,573.0,568.9375,447
2709918.643933648,1067868,576.35,576.5625,574.125,570.25,572.90625,447
2710005.6701271087,1060286,569.85,572.0,565.5,561.25,567.5625,447
2709979.283484831,1064283,570.5,571.375,581.375,577.75,575.3125,447
2709945.0016980832,1087031,573.85,575.125,574.0,571.0,572.875,447
2709928.203812893,1076588,571.25,569.75,560.25,559.5,569.96875,447
2709972.845094972,1086074,574.4,576.5625,561.0,556.5,573.6875,447
2709931.3307445087,1081321,571.8,576.3125,591.0,594.5,568.21875,447
2709936.2146663,1073242,565.0,563.625,554.25,542.5,565.96875,447
2709911.4288066337,1084793,564.45,560.875,555.75,564.75,570.46875,447
2710002.5742401867,1099118,568.35,568.75,566.25,569.75,571.75,447
2709957.649753725,1070741,570.2,566.875,562.875,575.0,569.84375,447
2709914.2797395485,1072835,568.7,569.9375,579.75,582.0,567.84375,447
2709979.3633504277,1068787,579.95,578.1875,572.875,577.75,580.28125,447
2709928.813338886,1080646,564.55,564.75,553.375,559.25,567.84375,447
2709921.35897958,1059835,572.2,573.25,576.375,570.0,572.625,447
2709969.0019815434,1050415,574.65,570.125,575.75,588.5,570.03125,447
2709963.900520121,1086355,577.65,577.6875,580.0,590.75,571.75,447
2709969.8877751348,1083517,570.3,569.75,558.375,554.75,574.15625,447
2710007.719597432,1077975,575.25,576.8125,574.75,572.25,575.78125,447
2710004.650213634,1076518,572.3,569.125,573.25,574.25,569.09375,447
2709979.1871171165,1073206,574.55,575.75,564.875,551.75,575.40625,447
2709951.079346841,1074185,567.95,570.9375,566.75,556.25,575.15625,447
2709973.706202569,1069414,574.3,574.75,576.75,576.25,568.625,447
2710007.7119687037,1090817,582.5,584.375,587.75,590.5,581.21875,447
2709987.7807159782,1074852,574.8,573.125,567.375,563.25,574.25,447
2709946.6043411084,1103944,569.6,566.625,568.75,573.25,569.96875,447
2709920.259994356,1065137,571.85,572.125,570.375,571.75,571.3125,447
2709983.120462806,1101065,571.6,570.75,572.5,574.25,565.09375,447
2709948.17624968,1091078,565.7,560.0625,557.125,571.75,566.34375,447
2709909.927019105,1064987,563.35,564.75,555.25,571.5,565.0,447
2709950.3332608975,1076333,574.1,575.9375,581.25,570.25,574.71875,447
2709913.208887207,1080152,574.8,573.9375,568.625,572.0,574.625,447
2709994.7766792662,1078496,567.95,561.3125,581.625,577.5,568.375,447
2709915.513157881,1083367,559.85,563.1875,561.375,550.5,567.21875,447
2709936.664422079,1065202,571.95,573.0625,574.75,557.25,567.09375,447
2709909.1418243386,1068913,575.2,576.8125,581.5,572.75,568.625,447
2710006.0702515487,1102742,572.9,572.0,578.625,586.5,575.71875,447
2709945.553001183,1081314,576.4,576.8125,571.875,557.25,570.5,447
2709979.857157688,1083305,572.15,569.8125,569.0,567.0,574.21875,447
2709984.494584071,1091987,561.4,558.0625,561.75,563.25,565.46875,447
2709920.2239331133,1065492,572.45,570.625,578.75,579.5,573.375,447
2709934.454879343,1070047,578.3,577.125,573.0,570.0,578.90625,447
2709925.26135462,1037978,577.15,581.375,585.125,588.5,578.96875,447
2710001.6274922774,1084350,567.95,570.75,577.625,580.25,567.53125,447
2709970.371489973,1079637,567.0,562.8125,560.375,552.0,569.4375,447
2709922.749371503,1089575,569.3,569.75,565.5,559.25,570.09375,447
2709937.3061401593,1073625,573.0,573.875,572.375,575.0,572.46875,447
2709955.4920874555,1050955,573.6,574.4375,586.875,588.0,575.5,447
2709950.055897425,1076126,570.85,569.0625,574.25,557.5,572.40625,447
2710003.4632738424,1092363,564.5,559.5,574.375,568.75,564.875,447
2709978.204005784,1065631,567.9,558.4375,552.25,545.0,566.53125,447
2709975.190438721,1076177,568.75,569.25,569.5,553.25,562.6875,447
2709986.722551121,1079563,577.45,575.1875,572.75,577.0,571.5625,447
2709930.264302565,1081896,563.05,567.5,567.875,582.0,566.875,447
2709995.643329694,1053085,570.55,568.5625,573.25,569.75,570.15625,447
2709970.273395405,1072119,564.05,563.1875,569.25,574.5,565.46875,447
2709937.7831368092,1105575,577.5,578.4375,583.25,596.75,574.34375,447
2709997.307427002,1048842,575.85,575.25,573.75,586.75,571.0625,447
2709916.4135357547,1047236,574.5,573.75,571.625,578.25,572.40625,447
2709951.353349742,1065372,566.95,567.4375,566.125,575.25,569.21875,447
2709959.795179944,1072606,574.4,572.875,580.5,579.5,575.90625,447
2709993.838328224,1079928,557.95,555.0625,558.5,567.5,563.71875,447
2709987.0341259404,1101154,575.45,575.375,580.625,569.75,572.8125,447
2709928.559405984,1096906,574.15,574.25,585.5,579.25,571.09375,447
2709925.365406541,1086160,560.4,561.0625,558.25,557.0,564.25,447
2709959.172340582,1084170,572.25,573.1875,573.75,584.25,579.375,447
2709924.04875395,1087858,559.2,560.25,568.25,561.5,564.1875,447
2709910.695315899,1051904,569.65,567.25,578.5,594.5,574.375,447
2710004.4342670557,1106434,575.85,581.625,575.125,569.0,574.71875,447
2709916.986455555,1066343,575.0,573.75,574.625,576.5,573.5625,447
2710003.2204443575,1060385,566.2,565.5625,562.875,561.25,572.09375,447
2709985.2055774257,1076565,567.15,568.9375,556.25,547.5,567.6875,447
2709971.4876485243,1047825,563.95,567.625,579.375,575.75,570.84375,447
2709941.735591718,1081697,586.25,592.1875,594.625,582.5,576.78125,447
2709934.6488833693,1063421,559.0,563.625,559.25,552.75,567.03125,447
2709957.2882044753,1100289,574.45,573.75,586.0,575.25,571.875,447
2709987.980399114,1069635,571.1,570.9375,580.5,564.5,567.4375,447
2709911.381758266,1069165,570.65,568.1875,563.25,559.5,567.46875,447
2709922.470600565,1066532,572.15,576.0,577.75,578.5,569.65625,447
2709943.1794429934,1080243,570.05,570.8125,571.125,576.25,573.90625,447
2709986.3382695895,1078478,569.35,571.25,560.875,571.75,568.28125,447
2710001.889682271,1079397,576.35,575.9375,576.875,570.75,572.5625,447
2709935.8007319774,1082223,580.75,576.8125,578.125,579.25,584.03125,447
2709942.4245766737,1058857,580.1,578.4375,582.75,588.75,577.90625,447
2709937.081873582,1065707,589.95,590.375,587.5,579.0,582.84375,447
2709939.4482472977,1068662,573.7,571.375,569.875,568.25,575.5,447
2709950.761708722,1089850,571.35,569.5625,575.375,567.75,574.5,447
2709934.692723948,1059448,569.35,570.375,573.375,575.0,574.0,447
2709968.8716664887,1093597,571.55,570.8125,580.75,577.0,572.96875,447
2709992.4898884892,1072973,564.45,560.5,552.125,559.25,564.6875,447
2709964.468475672,1101482,559.8,560.8125,568.0,531.0,567.34375,447
2709958.460392038,1091307,571.95,576.625,573.875,586.0,573.3125,447
2709937.8147420506,1088910,569.6,573.0625,569.75,569.25,566.875,447
2709949.8036811687,1093320,570.2,567.375,575.75,567.5,566.78125,447
2709930.6361272926,1090351,573.7,571.0625,569.75,556.5,573.09375,447
2709952.358576872,1081611,558.75,559.6875,566.375,561.0,565.9375,447
